selection_scope,outer_fold,embedding,config_id,n_estimators,forest_params,max_depth,min_samples_leaf,max_features,class_weight,mean_inner_average_precision,inner_average_precision_0,inner_average_precision_1,inner_average_precision_2,inner_rows,selection_rank
outer_fold,1,a,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.9528904298802505,0.9604611428389709,0.9482197776467444,0.9499903691550363,722,36
outer_fold,1,a,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9518908532383804,0.951323564510861,0.9551767267642521,0.9491722684400281,722,42
outer_fold,1,a,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.9490904973461491,0.9518187794265281,0.9489717333744624,0.9464809792374567,722,50
outer_fold,1,a,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9522760450843224,0.9464529137270031,0.9554794866729404,0.954895734853024,722,38
outer_fold,1,a,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9550163086737954,0.9640423570172193,0.9547332976463203,0.9462732713578464,722,29
outer_fold,1,a,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.953443239928072,0.9547810273055143,0.9535195841269197,0.9520291083517817,722,34
outer_fold,1,a,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9522404977245381,0.9530707143863735,0.9484587492677767,0.955192029519464,722,39
outer_fold,1,b,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.9595488893204851,0.9660065005424368,0.9573733595088075,0.9552668079102111,722,24
outer_fold,1,b,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9613170825059667,0.9668144171675093,0.9594382515023034,0.9576985788480873,722,17
outer_fold,1,b,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.9601329856725066,0.9636707750926826,0.9594966376884098,0.9572315442364274,722,22
outer_fold,1,b,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.9606164886075591,0.9677604087667896,0.9565497973471153,0.9575392597087726,722,19
outer_fold,1,b,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9637966953464238,0.9702251166842466,0.9596003637564166,0.9615646055986079,722,13
outer_fold,1,b,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9668242400888891,0.9717044371333312,0.9669704984170838,0.9617977847162523,722,8
outer_fold,1,b,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9613660642794559,0.9629825335172648,0.9593340531287824,0.9617816061923207,722,16
outer_fold,1,b,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.9674077547585395,0.9742841857999363,0.9624990389042134,0.9654400395714688,722,7
outer_fold,1,b,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.965914864686504,0.9692357068286706,0.9656680149401523,0.9628408722906894,722,10
outer_fold,1,b,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.967910079547072,0.9741723742230584,0.9644688688720952,0.9650889955460628,722,2
outer_fold,1,b,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.9630735071774738,0.9719660879375168,0.9555135831873942,0.96174085040751,722,14
outer_fold,1,b,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9678250577275479,0.974459831771967,0.9666156534823639,0.9623996879283123,722,4
outer_fold,1,b,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9595953940661612,0.9663241925018482,0.9571666997223276,0.9552952899743081,722,23
outer_fold,1,b,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9613137198104457,0.9668144171675093,0.9594382515023034,0.9576884907615243,722,18
outer_fold,1,b,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.9601425680224632,0.9636697246365782,0.9594007604113244,0.9573572190194873,722,21
outer_fold,1,b,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.9606019775427036,0.9677168755722225,0.9565497973471153,0.9575392597087726,722,20
outer_fold,1,b,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9639498235312409,0.9689669575955426,0.9613648942360773,0.9615176187621028,722,12
outer_fold,1,b,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.9677518147235334,0.972211320964492,0.9680712625377987,0.9629728606683097,722,5
outer_fold,1,b,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9623685632185554,0.9649944812964497,0.9614663450112024,0.9606448633480139,722,15
outer_fold,1,b,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.9667373261223126,0.9733025091557894,0.9615837247070688,0.9653257445040797,722,9
outer_fold,1,b,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9676003059661681,0.9718992461989714,0.9647324602804253,0.9661692114191077,722,6
outer_fold,1,b,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9678873397698986,0.9723662093409844,0.9668857893440891,0.9644100206246224,722,3
outer_fold,1,b,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.9643155140467382,0.9734959042536451,0.9587571214014893,0.9606935164850806,722,11
outer_fold,1,b,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9684246162183415,0.9736119043177761,0.9676717775159767,0.9639901668212717,722,1
outer_fold,1,c,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.9441637852168568,0.9394671609596772,0.9499021299990027,0.9431220646918907,722,70
outer_fold,1,c,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9519256815678796,0.9521187457566167,0.9565210482061361,0.9471372507408857,722,41
outer_fold,1,c,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.9410384418832692,0.9376684937708921,0.9432794008157999,0.9421674310631155,722,72
outer_fold,1,c,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.9451983822323141,0.9478506128360249,0.9426949043156293,0.9450496295452877,722,66
outer_fold,1,c,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9481101204012106,0.9430502804929,0.9547213354504034,0.9465587452603286,722,56
outer_fold,1,c,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9546660980564079,0.9561224874730697,0.9514550497980921,0.956420756898062,722,30
outer_fold,1,c,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9480512940227946,0.9454314378772722,0.9480103721947676,0.950712071996344,722,57
outer_fold,1,c,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.9486852500021031,0.9492850029327915,0.9465934621318953,0.9501772849416221,722,53
outer_fold,1,c,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.9550886955735813,0.9537939712437702,0.9547994889287876,0.9566726265481863,722,28
outer_fold,1,c,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.9573429460355133,0.9579636643325478,0.9587683463408273,0.9552968274331646,722,25
outer_fold,1,c,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.948050601017777,0.9458662534755318,0.9486600438169144,0.949625505760885,722,58
outer_fold,1,c,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9518876592061876,0.9539371721847665,0.9484525714818022,0.9532732339519943,722,43
outer_fold,1,c,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9444915120757221,0.9404228128911842,0.950027067869317,0.9430246554666653,722,69
outer_fold,1,c,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9524615535677915,0.9524373293301164,0.9567578223768245,0.9481895089964334,722,37
outer_fold,1,c,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.9415156048639167,0.938189963598719,0.9438891471405757,0.9424677038524554,722,71
outer_fold,1,c,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.9452602400196547,0.9478506128360249,0.9431499599068187,0.9447801473161204,722,65
outer_fold,1,c,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9481763038718585,0.9431470739900856,0.9528126554855201,0.94856918213997,722,54
outer_fold,1,c,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.9559154294929199,0.9584718197300219,0.9560250074330732,0.9532494613156645,722,26
outer_fold,1,c,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9492873857101706,0.947537105004258,0.9490946499805688,0.951230402145685,722,49
outer_fold,1,c,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.949596086330872,0.9510353027157064,0.9451693699227879,0.9525835863541219,722,48
outer_fold,1,c,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9498521075547668,0.9418617676529493,0.9575782824737249,0.9501162725376263,722,47
outer_fold,1,c,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9544446879745722,0.958886469401389,0.9549961316275318,0.9494514628947955,722,31
outer_fold,1,c,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.9489685037481691,0.9465032827216212,0.948600792981084,0.9518014355418019,722,51
outer_fold,1,c,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9481440170149341,0.9550061725987615,0.9394702914901548,0.9499555869558864,722,55
outer_fold,2,a,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.9459541189999964,0.9373907790568129,0.9545934049107816,0.9458781730323946,723,50
outer_fold,2,a,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9500084648108592,0.950968917176983,0.9556032386918848,0.9434532385637102,723,37
outer_fold,2,a,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.9467883491298993,0.9404351782873492,0.9502057628349498,0.9497241062673988,723,46
outer_fold,2,a,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.9455747306432863,0.938555610474773,0.9558960921364728,0.9422724893186131,723,54
outer_fold,2,a,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9506435914138835,0.9455716627909796,0.9587770706478342,0.9475820408028369,723,35
outer_fold,2,a,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9546514637483314,0.9550846292362318,0.9642996378741857,0.944570124134577,723,28
outer_fold,2,a,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9467701644627905,0.9407127094367659,0.9571062827431212,0.9424915012084842,723,48
outer_fold,2,a,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.9528844554511164,0.9472599389081486,0.9639728475358146,0.947420579909386,723,33
outer_fold,2,a,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.9489220256932525,0.9509173944603175,0.9573018212008804,0.9385468614185593,723,41
outer_fold,2,a,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.9574318105052472,0.9604114155089708,0.9650690541050193,0.9468149619017514,723,23
outer_fold,2,a,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.9506147260154737,0.9479452756487565,0.9571714075893407,0.9467274948083237,723,36
outer_fold,2,a,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9542672421955324,0.9523502662410746,0.9603979090310191,0.9500535513145036,723,29
outer_fold,2,a,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9458688609422915,0.9373907790568129,0.9543376307376668,0.9458781730323946,723,52
outer_fold,2,a,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9499703359703805,0.9507675242910083,0.955589701291588,0.9435537823285451,723,38
outer_fold,2,a,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.9467880720562847,0.9405446567955252,0.9500954531059299,0.9497241062673988,723,47
outer_fold,2,a,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.945617620153696,0.9386842790060023,0.9558960921364728,0.9422724893186131,723,53
outer_fold,2,a,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9514061525423582,0.9454161079812501,0.959971853047666,0.948830496598158,723,34
outer_fold,2,a,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.953472567726148,0.9553115839699852,0.9618585968237823,0.9432475223846764,723,32
outer_fold,2,a,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9480093590208621,0.9429315202359722,0.9578330023322996,0.9432635544943144,723,42
outer_fold,2,a,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.9538451484890192,0.9478422597866578,0.965097508246407,0.948595677433993,723,31
outer_fold,2,a,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9495469247819317,0.9493800145234028,0.9556506367122819,0.9436101231101105,723,39
outer_fold,2,a,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9552104732042048,0.9592762098200752,0.9623923265813454,0.9439628832111941,723,27
outer_fold,2,a,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.9539725568822582,0.9524339747624344,0.9566795145283838,0.9528041813559562,723,30
outer_fold,2,a,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9552959257106766,0.953385905504591,0.9659142381992204,0.9465876334282186,723,26
outer_fold,2,b,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.9584773476702496,0.954328432657086,0.9629158757059912,0.9581877346476713,723,22
outer_fold,2,b,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9613648476075913,0.9537740723872247,0.9720919625723858,0.9582285078631635,723,17
outer_fold,2,b,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.9571133368824762,0.9512750955940723,0.9627301364223064,0.95733477863105,723,25
outer_fold,2,b,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.9617028548417036,0.956443409292381,0.9674786662194745,0.9611864890132555,723,16
outer_fold,2,b,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9627210862242794,0.954688704026436,0.9705663929253346,0.9629081617210675,723,12
outer_fold,2,b,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9641240193998123,0.9578946964289493,0.9725905175613274,0.9618868442091602,723,7
outer_fold,2,b,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9594247752132138,0.9564997511096417,0.9619630074307757,0.9598115670992239,723,20
outer_fold,2,b,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.964059285038684,0.9609575226600032,0.9669888089449202,0.9642315235111283,723,8
outer_fold,2,b,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.9625862826669976,0.9530026947132209,0.971350317131408,0.9634058361563642,723,13
outer_fold,2,b,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.9666812009952581,0.9611897213174695,0.972150614399353,0.966703267268952,723,1
outer_fold,2,b,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.9627550156024881,0.9568598238474444,0.9685158314437985,0.9628893915162213,723,11
outer_fold,2,b,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9659671741483562,0.9610347586884147,0.9681997758726071,0.9686669878840466,723,3
outer_fold,2,b,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9585352156882371,0.9543693011754413,0.962964741700881,0.9582716041883892,723,21
outer_fold,2,b,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9613370448560872,0.9539133795559751,0.9720919625723858,0.9580057924399004,723,18
outer_fold,2,b,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.9573315013433227,0.9511603676747004,0.962792042790802,0.9580420935644658,723,24
outer_fold,2,b,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.9617188174611829,0.956443409292381,0.9674786662194745,0.9612343768716931,723,15
outer_fold,2,b,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9659207499269309,0.95872923985245,0.9732493236609832,0.9657836862673593,723,4
